"72641014837","2024-01-01T03:00:00","4","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-12","99999","V020","340,1,N,0036,1","99999,9,9,N","016000,1,9,9","-0017,1","-0050,1","10225,1","03,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00800,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","08,99,1,99,9,99,9,00800,1,99,9,99,9",,,,,,,,,,,,,,,"99999,9,09901,1","2,1,012,1,+999,9",,,,,,,,,,,,,,,,,"SYN07072641 12566 83407 11017 21050 39901 40225 52012 69907 90253 555 90103=",
"72641014837","2024-01-01T03:51:00","6","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-16","KMSN ","V030","360,5,N,0041,5","01128,5,M,N","016093,5,N,5","-0020,5","-0050,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00884,5,99,9","07,5,+01128,5,99,9","08,5,+01341,5,99,9","2,99,1,+00884,5,9","3,99,1,+01128,5,9","4,99,1,+01341,5,9",,,,,,,,,,,,,,,,,,"10220,5,09905,5",,,,,,,,,,,,,,,,,,"MET10312/31/23 21:51:03 SPECI KMSN 010351Z 36008KT 10SM SCT029 BKN037 OVC044 M02/M05 A3018 RMK AO2 FIBI (MRC)",
"72641014837","2024-01-01T03:53:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-15","KMSN ","V030","360,5,N,0051,5","01128,5,M,N","016093,5,N,5","-0017,5","-0050,5","10230,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00884,5,99,9","07,5,+01128,5,99,9","08,5,+01341,5,99,9","2,99,1,+00884,5,9","3,99,1,+01128,5,9","4,99,1,+01341,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9",,,,,,,,,,,,,,,"10220,5,09905,5",,,,,,,,,,,,,,,,,,"MET11512/31/23 21:53:03 METAR KMSN 010353Z 36010KT 10SM SCT029 BKN037 OVC044 M02/M05 A3018 RMK AO2 SLP230 T10171050 (MRC)",
"72641014837","2024-01-01T04:06:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-16","KMSN ","V030","350,5,N,0041,5","00732,5,M,N","016093,5,N,5","-0017,5","-0050,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00732,5,99,9","07,5,+00914,5,99,9","08,5,+01067,5,99,9","3,99,1,+00732,5,9","3,99,1,+00914,5,9","4,99,1,+01067,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00732,1,99,9,99,9",,,,,,,,,,,,,,,"10220,5,09905,5",,,,,,,,,,,,,,,,,,"MET10812/31/23 22:06:03 SPECI KMSN 010406Z 35008KT 10SM BKN024 BKN030 OVC035 M02/M05 A3018 RMK AO2 T10171050 (MRC)",
"72641014837","2024-01-01T04:53:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-15","KMSN ","V030","350,5,N,0026,5","00671,5,M,N","016093,5,N,5","-0017,5","-0050,5","10235,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00671,5,99,9","08,5,+01280,5,99,9",,"3,99,1,+00671,5,9","4,99,1,+01280,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9",,,,,,,,,,,,,,,"10224,5,09908,5",,,,,,,,,,,,,,,,,,"MET11312/31/23 22:53:03 METAR KMSN 010453Z 35005KT 10SM BKN022 OVC042 M02/M05 A3019 RMK AO2 SLP235 LAST T10171050 (MRC)",
"72641014837","2024-01-01T05:53:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-15","KMSN ","V030","350,5,N,0031,5","00762,5,M,N","016093,5,N,5","-0022,5","-0056,5","10238,5","01,0000,9,5","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00762,5,99,9",,,"4,99,1,+00762,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","060,M,-0011,1","060,N,-0022,1","240,M,-0006,1","240,N,-0022,1",,,,,,,,,,,"10227,5,09911,5","1,9,013,9,+999,9",,,,,,,,,,,,,,,,,"MET12912/31/23 23:53:03 METAR KMSN 010553Z 35006KT 10SM OVC025 M02/M06 A3020 RMK AO2 SLP238 60000 T10221056 11011 21022 410061022 51013",
"72641014837","2024-01-01T05:59:00","6","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","SOD  ","KMSN ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0013,9,5",,,,,,,,,,,,,,,,,,"0000,3,5,999999,9,9",,,,"024,0025,9,5","AU,15,FZDZ,5","AU,18,SN  ,5","AU,13,BR  ,5",,,,,,,,,,,,"01,6,24,6","06,6,24,6",,,,,,,,,,,,"240,M,-0005,5","240,N,-0021,5",,,,,,,,,,,"024,W,-0022,D,4","024,D,-0039,D,4",,,"09854,4,10166,4","09853,4,10105,4",,,,,,,,"1,24,01252,010,9999,5","2,24,00939,360,9999,5","3,24,00411,999,9999,5","024,X,096,D,4","024,N,078,D,4","024,M,085,D,4",,"SOD78424 HR PRECIPITATION (IN): 0.05 SNOW DEPTH (IN):T     24 HR SNOWFALL (IN):1.0  WEATHER(CODE):16  24 HR MAX TEMP (F): 3124 HR MIN TEMP (F): 28AVERAGE STATION PRESSURE:29.095 MINIMUM SEA LEVEL PRESSURE:29.84 TIME OF OCCURRENCE:0148 PEAK WIND SPEED (MPH): 28 PEAK WIND DIR (DEG): 10 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.2 24 HR AVG TEMP (F): 30DEPART FROM NORMAL:  9  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS: 35 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):31  LATEST NIGHT MIN TEMP(1900-0800 LST):28 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 T    0.01 T    0.02 0.01 T    0.01 T    T    T    T    T    T    T    T    T    0.00 0.00 0.00","R01    167AXW093R02    167AXW093"
"72641014837","2024-01-01T05:59:00","6","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","SOM  ","KMSN ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,"00422,9,5","00117,9,2828,9999,9999,U","10,5,05,5,00,5,00,5","005,0008,9,090255,5","010,0013,9,090258,5","015,0018,9,090258,5","020,0020,9,090302,5","030,0025,9,090310,5","045,0033,9,090310,5","060,0036,9,090310,5","080,0038,9,090310,5","100,0041,9,090406,5","120,0043,9,090406,5","150,0048,9,090444,5","180,0051,9,281128,5",,"0003,3,299999,I",,"0058,9,2828,9999,9999,I","024,0127,9,I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"744,N,-0178,A","744,M,+0483,A","744,A,+0156,A","N,9,-0116,199999,5","M,9,+0127,089999,5","744,H,0927,6","744,C,0000,5","03,U,00,U,25,U,00,U",,,,,,,"09854,U,10179,U","10383,132014,U,10007,080453,U",,,,,,,,,,,,,"SOM795PCP MTOT:1.66 PCP GT 24HRS:0.46 DATE(S):28-29 DAYS W/PCP >=.01:10 DAYS W/PCP >=.10:5  DAYS W/ PCP >=.50:0 DAYS W/PCP >=1.00:0 MSDP AMTS W/DATE-TIME TAGS:MIN:5 0.03  09/0255 MIN:10 0.05  09/0258 MIN:15 0.07  09/0258 MIN:20 0.08  09/0302 MIN:30 0.10  09/0310 MIN:45 0.13  09/0310 MIN:60 0.14  09/0310 MIN:80 0.15  09/0310 MIN:100 0.16  09/0406 MIN:120 0.17  09/0406 MIN:150 0.19  09/0444 MIN:180 0.20  28/1128 AVG DLY MIN:28.8  AVG DLY MAX:40.7  AVG MLY TMP:34.8  MIN TMP:11 DATE(S):19 MAX TMP:55  DATE(S):08 DAYS MAX <=32:3 DAYS MAX >=90:0  DAYS MIN <=32:25 DAYS MIN  <=0:0  AVG STP:29.100 LWST SLP:29.54 DATE/TIME:080445 HGST SLP:30.66 DATE/TIME:132014 HDD MTH TOT:927 DEP NORM:-2553 SEASON(JUL 1-JUN 30):2242 DEP NORM:-25536 CDD MTH TOT:0 DEP NORM:-2553 SEASON(JAN 1-DEC 31):756 DEP NORM:-25536","R01  28.87KBN009R02  40.77KBX005R03  34.87KBM012R04   9277KDH044"
"72641014837","2024-01-01T06:00:00","4","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-12","99999","V020","350,1,N,0031,1","99999,9,9,N","016000,1,9,9","-0022,1","-0056,1","10238,1","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00800,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","08,99,1,99,9,99,9,00800,1,99,9,99,9","240,M,-0006,1","240,N,-0022,1",,,,,,,,,,,,,"99999,9,09914,1","1,1,013,1,+999,9",,,,,,,,,,,,,,,,,"SYN08672641 15566 83506 11022 21056 39914 40238 51013 69901 90553 333 11006 21022 555 90106=",
"72641014837","2024-01-01T06:50:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-16","KMSN ","V030","350,5,N,0036,5","01036,5,M,N","016093,5,N,5","-0020,5","-0060,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00823,5,99,9","08,5,+01036,5,99,9",,"2,99,1,+00823,5,9","4,99,1,+01036,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00823,1,99,9,99,9",,,,,,,,,,,,,,,"10230,5,09914,5",,,,,,,,,,,,,,,,,,"MET08501/01/24 00:50:02 SPECI KMSN 010650Z 35007KT 10SM SCT027 OVC034 M02/M06 A3021 RMK AO2",
"72641014837","2024-01-01T06:51:00","6","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-16","KMSN ","V030","340,5,N,0036,5","00884,5,M,N","016093,5,N,5","-0020,5","-0060,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00884,5,99,9","08,5,+01036,5,99,9",,"3,99,1,+00884,5,9","4,99,1,+01036,5,9",,,,,,,,,,,,,,,,,,,"10230,5,09914,5",,,,,,,,,,,,,,,,,,"MET09001/01/24 00:51:02 SPECI KMSN 010651Z 34007KT 10SM BKN029 OVC034 M02/M06 A3021 RMK AO2 FIBI",
"72641014837","2024-01-01T06:53:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-15","KMSN ","V030","340,5,N,0041,5","00884,5,M,N","016093,5,N,5","-0022,5","-0061,5","10241,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00884,5,99,9","08,5,+01036,5,99,9",,"3,99,1,+00884,5,9","4,99,1,+01036,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9",,,,,,,,,,,,,,,"10230,5,09914,5",,,,,,,,,,,,,,,,,,"MET10201/01/24 00:53:02 METAR KMSN 010653Z 34008KT 10SM BKN029 OVC034 M02/M06 A3021 RMK AO2 SLP241 T10221061",
"72641014837","2024-01-01T07:10:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-16","KMSN ","V030","350,5,N,0031,5","00914,5,M,N","016093,5,N,5","-0022,5","-0061,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00914,5,99,9","08,5,+01067,5,99,9",,"3,99,1,+00914,5,9","4,99,1,+01067,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9",,,,,,,,,,,,,,,"10234,5,09918,5",,,,,,,,,,,,,,,,,,"MET09501/01/24 01:10:02 SPECI KMSN 010710Z 35006KT 10SM BKN030 OVC035 M02/M06 A3022 RMK AO2 T10221061",
"72641014837","2024-01-01T07:53:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-15","KMSN ","V030","340,5,N,0021,5","00945,5,M,N","016093,5,N,5","-0022,5","-0061,5","10246,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00945,5,99,9",,,"4,99,1,+00945,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00945,1,99,9,99,9",,,,,,,,,,,,,,,"10234,5,09918,5",,,,,,,,,,,,,,,,,,"MET09501/01/24 01:53:02 METAR KMSN 010753Z 34004KT 10SM OVC031 M02/M06 A3022 RMK AO2 SLP246 T10221061",
"72641014837","2024-01-01T08:28:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-16","KMSN ","V030","350,5,N,0031,5","00884,5,M,N","016093,5,N,5","-0022,5","-0061,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00884,5,99,9",,,"4,99,1,+00884,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00884,1,99,9,99,9",,,,,,,,,,,,,,,"10237,5,09921,5",,,,,,,,,,,,,,,,,,"MET08801/01/24 02:28:02 SPECI KMSN 010828Z 35006KT 10SM OVC029 M02/M06 A3023 RMK AO2 T10221061",
"72641014837","2024-01-01T08:53:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-15","KMSN ","V030","340,5,N,0031,5","00853,5,M,N","016093,5,N,5","-0022,5","-0061,5","10250,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00853,5,99,9",,,"4,99,1,+00853,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00853,1,99,9,99,9",,,,,,,,,,,,,,,"10237,5,09921,5","3,9,008,9,+999,9",,,,,,,,,,,,,,,,,"MET10101/01/24 02:53:02 METAR KMSN 010853Z 34006KT 10SM OVC028 M02/M06 A3023 RMK AO2 SLP250 T10221061 53008",
"72641014837","2024-01-01T09:00:00","4","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-12","99999","V020","340,1,N,0031,1","99999,9,9,N","016000,1,9,9","-0022,1","-0061,1","10250,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00800,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","08,99,1,99,9,99,9,00800,1,99,9,99,9",,,,,,,,,,,,,,,"99999,9,09924,1","3,1,008,1,+999,9",,,,,,,,,,,,,,,,,"SYN06472641 35566 83406 11022 21061 39924 40250 53008 90853 555 90109=",
"72641014837","2024-01-01T09:53:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-15","KMSN ","V030","350,5,N,0021,5","00671,5,M,N","016093,5,N,5","-0028,5","-0067,5","10252,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9",,,,,,,,,,,,,,,"10240,5,09924,5",,,,,,,,,,,,,,,,,,"MET09501/01/24 03:53:02 METAR KMSN 010953Z 35004KT 10SM OVC022 M03/M07 A3024 RMK AO2 SLP252 T10281067",
"72641014837","2024-01-01T10:53:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-15","KMSN ","V030","300,5,N,0026,5","00640,5,M,N","016093,5,N,5","-0028,5","-0067,5","10257,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00640,5,99,9",,,"4,99,1,+00640,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9",,,,,,,,,,,,,,,"10244,5,09928,5",,,,,,,,,,,,,,,,,,"MET09501/01/24 04:53:02 METAR KMSN 011053Z 30005KT 10SM OVC021 M03/M07 A3025 RMK AO2 SLP257 T10281067",
"72641014837","2024-01-01T11:53:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-15","KMSN ","V030","999,9,V,0031,5","00671,5,M,N","016093,5,N,5","-0033,5","-0078,5","10260,5","01,0000,9,5","24,0013,9,1",,,,,,,,,,,,,,,,,"0003,9,5,000250,9,9",,,,,,,,,,,,,,,,,,,,,,,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9","060,M,-0022,1","060,N,-0033,1",,,,,,,,,,,,,"10247,5,09931,5","2,9,009,9,+999,9",,,,,,,,,,,,,,,,,"MET13001/01/24 05:53:02 METAR KMSN 011153Z VRB06KT 10SM OVC022 M03/M08 A3026 RMK AO2 SLP260 4/001 70005 T10331078 11022 21033 52009 (CB)",
"72641014837","2024-01-01T12:00:00","4","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-12","99999","V020","999,9,N,0031,1","99999,9,9,N","016000,1,9,9","-0033,1","-0078,1","10260,1","24,0013,3,1",,,,,,,,,,,,,,,,,,"0003,3,1,000300,9,9",,,,,,,,,,,,,,,,,,,,,,,"99,9,+00800,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","08,99,1,99,9,99,9,00800,1,99,9,99,9","240,M,-0006,1","240,N,-0033,1",,,,,,,,,,,,,"99999,9,09934,1","2,1,009,1,+999,9",,,,,,,,,,,,,,,,,"SYN09272641 32566 8//06 11033 21078 39934 40260 52009 91153 333 11006 21033 4/003 70013 555 90112=",
"72641014837","2024-01-01T12:53:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-15","KMSN ","V030","320,5,N,0015,5","00640,5,M,N","016093,5,N,5","-0033,5","-0078,5","10265,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00640,5,99,9",,,"4,99,1,+00640,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00640,1,99,9,99,9",,,,,,,,,,,,,,,"10254,5,09938,5",,,,,,,,,,,,,,,,,,"MET10001/01/24 06:53:02 METAR KMSN 011253Z 32003KT 10SM OVC021 M03/M08 A3028 RMK AO2 SLP265 T10331078 (CB)",
"72641014837","2024-01-01T13:53:00","7","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","FM-15","KMSN ","V030","330,5,N,0026,5","00610,5,M,N","016093,5,N,5","-0039,5","-0078,5","10267,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9",,,,,,,,,,,,,,,"10254,5,09938,5",,,,,,,,,,,,,,,,,,"MET10001/01/24 07:53:02 METAR KMSN 011353Z 33005KT 10SM OVC020 M04/M08 A3028 RMK AO2 SLP267 T10391078 (CB)",
